employee_id,employee_name,gender,dob,age,marital_status,city,state,phone,email,department_id,designation,education,experience_years,date_of_joining,employment_status,exit_date,monthly_basic_salary,satisfaction_score
EMP02319,Kavita Pillai,Female,2001-04-06,25,Single,Delhi,Delhi,+919491103431,kavita.pillai676@hotmail.com,DEP011,Executive,M.Com,21.1,2022-05-13,Terminated,2024-05-15,60000,2
EMP02320,Ajay Mishra,Male,1995-01-22,31,Single,Hyderabad,Telangana,+919036073504,ajay.mishra894@gmail.com,DEP011,Team Lead,PhD,16.2,2020-07-31,Active,,100000,2
EMP02321,Nikhil Patel,Male,1987-03-16,39,Single,Noida,Uttar Pradesh,+919798194272,,DEP009,Senior Associate,Diploma,13.4,2018-01-16,Active,,320000,1
EMP02322,Aditya Menon,Other,2000-04-25,26,Divorced,Ghaziabad,Uttar Pradesh,+916097287692,aditya.menon129@outlook.com,DEP002,Intern,B.Tech,19.9,2023-07-17,Active,,130000,3
EMP02323,Kavita Shetty,Other,1967-02-10,59,Married,Pune,Maharashtra,+917623634009,,DEP011,Senior Associate,Diploma,5.0,2023-04-20,On Notice Period,,200000,1
EMP02324,Rekha Malhotra,Female,1993-08-06,33,Single,Pune,Maharashtra,+918039937464,rekha.malhotra991@yahoo.com,DEP010,General Manager,M.Sc,9.8,2017-02-28,Resigned,2023-09-09,60000,4
EMP02325,Ritu Agarwal,Female,1991-04-03,35,Married,Ghaziabad,Uttar Pradesh,812098523837783,ritu.agarwal75@gmail.com,DEP009,General Manager,M.Sc,21.7,2023-01-04,Terminated,,160000,1
EMP02326,Myra Rao,Female,1988-03-06,38,Married,Nagpur,Maharashtra,+916747168999,myra.rao768@hotmail.com,DEP007,Consultant,B.Sc,9.3,2024-07-17,Terminated,2025-04-18,80000,5
EMP02327,Karan Verma,Male,1976-12-18,50,Single,Ghaziabad,Uttar Pradesh,+917670607324,karan.verma@@yahoo.com,DEP006,Vice President,M.Sc,12.3,2020-08-09,Terminated,2024-01-12,25000,3
EMP02328,Naveen Chaudhary,Male,1973-12-16,53,Married,Lucknow,Uttar Pradesh,+918506529865,naveen.chaudhary438@outlook.com,DEP005,General Manager,PhD,12.9,2019-04-23,Resigned,2023-01-19,250000,5
EMP02329,Diya Pillai,Other,1977-12-17,49,Married,Mumbai,Maharashtra,+918485038620,diya.pillai892@hotmail.com,DEP003,Assistant Manager,B.Com,13.5,2016-12-18,Active,,200000,3
EMP02330,Ananya Rao,Female,1983-03-07,43,Divorced,Delhi,Delhi,+917926683033,ananya.rao147@outlook.com,DEP007,Deputy General Manager,B.Sc,8.1,2016-05-29,Active,,160000,2
EMP02331,Arjun Bose,Male,2003-02-28,23,Divorced,Pune,Maharashtra,+916897682482,arjun.bose113@rediffmail.com,DEP007,Senior Associate,B.A.,5.0,2025-07-13,Resigned,,80000,1
EMP02332,Swati Sharma,Female,1982-08-08,44,Divorced,Jaipur,Rajasthan,+918270793066,swati.sharma863@hotmail.com,DEP006,Executive,B.A.,17.4,2017-01-07,Terminated,2019-12-13,160000,2
EMP02333,Rohan Kapoor,Male,1974-03-04,52,Single,Pune,Maharashtra,+916598481482,rohan.kapoor528@hotmail.com,DEP002,Senior Associate,B.A.,28.4,2016-12-08,Terminated,2021-01-13,200000,4
EMP02334,Manish Bose,Male,1999-12-19,27,Single,Ahmedabad,Gujarat,+916648634443,manish.bose15@outlook.com,DEP004,Executive,MBA,9.0,2018-08-24,Terminated,2025-01-03,130000,1
EMP02335,Ajay Malhotra,Male,1987-03-19,39,Single,Noida,Uttar Pradesh,+919519538997,ajay.malhotra653@rediffmail.com,DEP007,Senior Analyst,M.Com,6.0,2025-08-16,Active,,80000,3
EMP02336,Nikhil Agarwal,Male,1985-05-24,41,Single,Coimbatore,Tamil Nadu,+917168331615,nikhil.agarwal290@hotmail.com,DEP005,Manager,B.Tech,13.6,2025-05-07,Active,,320000,3
EMP02337,Saanvi Chaudhary,Other,1981-02-01,45,Single,Chennai,Tamil Nadu,+919044601761,saanvi.chaudhary318@hotmail.com,DEP006,Consultant,B.Sc,2.9,2020-02-20,Active,,25000,2
EMP02338,Saanvi Joshi,Female,1991-08-02,35,Single,Chandigarh,Chandigarh,+917251917731,saanvi.joshi230@rediffmail.com,DEP001,Executive,M.Sc,11.8,2016-04-10,Terminated,2022-09-06,35000,4
EMP02339,Karan Patel,Male,1966-01-12,60,Divorced,Nagpur,Maharashtra,+917565140194,karan.patel701@outlook.com,DEP005,Deputy General Manager,B.A.,12.3,2021-07-14,Resigned,2022-04-27,320000,2
EMP02340,Ritu Sharma,Other,1981-07-01,45,Divorced,Bengaluru,Karnataka,,ritu.sharma452@hotmail.com,DEP007,Intern,B.A.,0.7,2017-12-09,Resigned,2022-11-10,60000,5
EMP02341,Divya Nair,Other,1968-09-28,58,Divorced,Delhi,Delhi,+916433778570,divya.nair704@rediffmail.com,DEP007,Manager,M.Com,11.8,2025-07-20,Active,,80000,4
EMP02342,Ramesh Chaudhary,Male,2005-01-02,21,Divorced,Nagpur,Maharashtra,+917464736464,ramesh.chaudhary150@gmail.com,DEP004,Intern,M.Com,9.5,2023-12-14,On Notice Period,,100000,1
EMP02343,Shreya Yadav,Other,1971-06-23,55,Single,Surat,Gujarat,+919684324098,shreya.yadav597@rediffmail.com,DEP004,Deputy General Manager,B.A.,13.7,2025-02-12,Active,,160000,3
EMP02344,Aadhya Chopra,Female,1977-09-25,49,Married,Bengaluru,Karnataka,+918277921305,aadhya.chopra342@yahoo.com,DEP008,Manager,MBA,27.3,2021-06-29,Active,,45000,3
EMP02345,Ramesh Bose,Other,1996-12-05,30,Divorced,Bengaluru,Karnataka,+918979567753,ramesh.bose434@outlook.com,DEP009,Assistant Manager,Diploma,25.6,2021-10-11,Resigned,,60000,4
EMP02346,Ishaan Gupta,Other,1992-09-03,34,Single,Ghaziabad,Uttar Pradesh,+917406908912,ishaan.gupta614@yahoo.com,DEP010,General Manager,M.Com,6.4,2022-04-13,On Notice Period,,100000,3
EMP02347,Rekha Kumar,Female,1977-09-26,49,Divorced,Hyderabad,Telangana,+917520871307,rekha.kumar692@hotmail.com,DEP008,Vice President,PhD,13.2,2021-01-29,Active,,250000,5
EMP02348,Vikram Verma,Other,1992-02-09,34,Married,Lucknow,Uttar Pradesh,+917827847994,vikram.verma736@hotmail.com,DEP008,Manager,M.Sc,13.1,2022-02-17,Resigned,,35000,1
EMP02349,Rohan Kapoor,Male,1980-01-03,46,Single,Chennai,Tamil Nadu,+918006755837,rohan.kapoor4@outlook.com,DEP011,Vice President,M.Tech,5.0,2018-07-23,Terminated,2019-10-21,35000,5
EMP02350,Rekha Patel,Other,1985-09-06,41,Single,Mumbai,Maharashtra,+917663071971,rekha.patel200@rediffmail.com,DEP010,Intern,MBA,1.6,2023-09-14,Resigned,2025-04-11,80000,4
EMP02351,Swati Sharma,Female,1968-08-18,58,Married,Hyderabad,Telangana,+916666083688,swati.sharma764@rediffmail.com,DEP012,Vice President,M.Com,25.9,2019-01-05,Active,,250000,1
EMP02352,Anjali Yadav,Female,1998-07-20,28,Divorced,Coimbatore,Tamil Nadu,+919890398141,anjali.yadav645@hotmail.com,DEP007,Assistant Manager,M.Com,1.3,2017-07-11,On Notice Period,,100000,4
EMP02353,Rahul Joshi,Male,1981-09-13,45,Single,Lucknow,Uttar Pradesh,46232,rahul.joshi371@rediffmail.com,DEP008,Analyst,M.Com,10.5,2017-12-25,Active,,200000,1
EMP02354,Reyansh Singh,Male,1970-05-09,56,Married,Delhi,Delhi,+918300150861,reyansh.singh990@hotmail.com,DEP010,Senior Analyst,MBA,6.1,2018-09-28,Resigned,2019-03-13,320000,2
EMP02355,Kavita Bose,Other,1993-11-16,33,Married,Chandigarh,Chandigarh,+919337134961,,DEP001,Associate,M.Sc,23.8,2015-09-07,Active,,250000,2
EMP02356,Rekha Patel,Female,1998-01-17,28,Single,Surat,Gujarat,+916689680410,rekha.patel539@hotmail.com,DEP008,Analyst,PhD,27.2,2015-02-27,Active,,25000,5
EMP02357,Swati Singh,Female,1978-01-18,48,Divorced,Ahmedabad,Gujarat,+917043784937,swati.singh306@rediffmail.com,DEP010,Senior Analyst,B.A.,14.0,2024-06-04,Active,,25000,3
EMP02358,Rohan Kumar,Other,1980-03-14,46,Single,Ahmedabad,Gujarat,+919038188968,rohan.kumarrediffmail.com,DEP009,Team Lead,B.Com,7.6,2025-12-21,On Notice Period,,250000,1
EMP02359,Swati Shetty,Other,1978-06-28,48,Married,Chandigarh,Chandigarh,+919357659485,swati.shetty847@hotmail.com,DEP011,Assistant Manager,B.Sc,4.0,2016-12-20,Active,,320000,
EMP02360,Reyansh Kumar,Male,1997-11-05,29,Married,Bengaluru,Karnataka,+917332079941,reyansh.kumar218@gmail.com,DEP010,Assistant Manager,PhD,1.1,2019-10-17,Terminated,2024-12-13,60000,
EMP02361,Pooja Yadav,Female,2000-12-25,26,Single,Chennai,Tamil Nadu,+917538434381,pooja.yadav879@yahoo.com,DEP005,Team Lead,B.A.,4.8,2020-07-12,Active,,35000,4
EMP02362,Rahul Gupta,Male,2003-06-26,23,Divorced,Bengaluru,Karnataka,+918140161694,rahul.gupta197@outlook.com,DEP008,Intern,MBA,12.5,2024-04-18,Active,,60000,4
EMP02363,Ramesh Kapoor,Other,1988-11-08,38,Single,Lucknow,Uttar Pradesh,+919968911571,ramesh.kapoor@gmail,DEP007,Consultant,M.Com,5.2,2017-12-13,Resigned,2020-01-30,35000,4
EMP02364,Vihaan Agarwal,Other,2003-01-26,23,Married,Nagpur,Maharashtra,+919591429527,vihaan.agarwal232@yahoo.com,DEP005,Senior Associate,M.Sc,27.0,2022-01-07,Resigned,2023-12-24,80000,2
EMP02365,Naveen Malhotra,Other,1975-01-09,51,Single,Lucknow,Uttar Pradesh,+919585671024,naveen.malhotra811@gmail.com,DEP006,Deputy General Manager,M.Sc,28.9,2019-08-26,Active,,320000,4
EMP02366,NAVEEN JOSHI,Other,1967-01-01,59,Divorced,Ghaziabad,Uttar Pradesh,+917936407791,naveen.joshi648@gmail.com,DEP011,Senior Analyst,B.Tech,2.9,2015-01-11,Active,,100000,1
EMP02367,Rahul Iyer,Male,2002-09-21,24,Married,Kolkata,West Bengal,+919056994004,rahul.iyer468@outlook.com,DEP004,Analyst,M.Tech,19.1,2015-08-23,Active,,25000,1
EMP02368,Karan Mishra,Other,1997-11-28,29,Single,Kolkata,West Bengal,+919065879313,,DEP008,Senior Manager,B.Tech,25.2,2016-10-04,Terminated,2022-12-21,35000,2
EMP02369,Saurabh Joshi,Male,1984-01-08,42,Divorced,Surat,Gujarat,+917359334403,saurabh.joshiyahoo.com,DEP011,Executive,B.Tech,3.4,2025-11-03,Active,,45000,2
EMP02370,Rahul Gupta,Other,1984-09-07,42,Married,Surat,Gujarat,+916847828318,rahul.gupta359@yahoo.com,DEP007,Associate,M.Com,16.3,2017-07-20,Terminated,2021-08-24,60000,5
EMP02371,Manish Desai,Male,1969-02-20,57,Divorced,Noida,Uttar Pradesh,+919866650817,manish.desai110@rediffmail.com,DEP009,Vice President,B.Sc,20.3,2016-08-15,Active,,100000,3
EMP02372,ARJUN REDDY,Male,2004-08-26,22,Single,Jaipur,Rajasthan,+916109782905,arjun.reddy310@rediffmail.com,DEP002,Senior Associate,M.Tech,2.8,2026-04-03,On Notice Period,,25000,
EMP02373,Karan Agarwal,Other,1966-11-27,60,Married,Noida,Uttar Pradesh,+917470030565,,DEP005,Senior Associate,MBA,13.5,2024-07-16,Resigned,,35000,2
EMP02374,Naveen Iyer,Male,1994-12-02,32,Married,Bengaluru,Karnataka,+918039141059,naveen.iyer752@gmail.com,DEP012,Senior Manager,B.Sc,1.1,2024-04-28,Terminated,2026-01-07,60000,5
EMP02375,Neha Rao,Female,1992-09-07,34,Married,Chandigarh,Chandigarh,+919487102434,neha.rao129@hotmail.com,DEP010,Senior Manager,B.Com,21.7,2019-01-15,Terminated,2021-08-02,200000,3
EMP02376,Ananya Chopra,Female,1987-10-25,39,Married,Surat,Gujarat,+919481237674,ananya.chopra830@hotmail.com,DEP005,Manager,B.A.,5.4,2019-09-13,On Notice Period,,100000,
EMP02377,Diya Gupta,Female,2000-02-04,26,Single,Nagpur,Maharashtra,+91-612778,diya.gupta923@yahoo.com,DEP011,Senior Manager,M.Sc,11.4,2018-04-08,On Notice Period,,45000,2
EMP02378,Sneha Mishra,Female,1983-09-16,43,Single,Nagpur,Maharashtra,+918829295974,sneha.mishra1@yahoo.com,DEP001,Consultant,B.Com,16.0,2023-11-10,Active,,80000,4
EMP02379,Gaurav Gupta,Male,1985-07-21,41,Divorced,Coimbatore,Tamil Nadu,+918948473894,gaurav.gupta735@yahoo.com,DEP010,General Manager,M.Com,4.5,2025-10-22,Active,,200000,5
EMP02380,Krishna Desai,Other,2003-01-08,23,Married,Coimbatore,Tamil Nadu,+918360673049,krishna.desai898@gmail.com,DEP012,Vice President,B.A.,2.0,2021-09-08,Active,,250000,5
EMP02381,Sneha Malhotra,Female,1983-04-06,43,Married,Chennai,Tamil Nadu,+917471343141,sneha.malhotra159@outlook.com,DEP004,Senior Manager,M.Com,26.7,2018-05-19,Resigned,2020-08-17,250000,2
EMP02382,Shreya Gupta,Female,1969-01-12,57,Divorced,Chandigarh,Chandigarh,+917685940544,shreya.gupta178@yahoo.com,DEP011,Deputy General Manager,MBA,28.7,2023-03-17,On Notice Period,,35000,
EMP02383,Aman Reddy,Other,1970-01-28,56,Divorced,Surat,Gujarat,1234561472,aman.reddy120@rediffmail.com,DEP005,General Manager,B.Sc,27.1,2019-01-29,Active,,160000,3
EMP02384,Gaurav Chaudhary,Male,1986-05-28,40,Married,Nagpur,Maharashtra,+918695765014,gaurav.chaudhary633@yahoo.com,DEP001,General Manager,Diploma,10.4,2026-05-21,Active,,60000,5
EMP02385,Saurabh Reddy,Other,1996-12-17,30,Married,Lucknow,Uttar Pradesh,+918435849154,saurabh.reddy561@rediffmail.com,DEP004,Assistant Manager,M.Sc,16.5,2015-10-19,Active,,100000,1
EMP02386,Aditya Desai,Other,1996-08-05,30,Married,Kolkata,West Bengal,+919766912385,aditya.desai347@hotmail.com,DEP010,Consultant,B.A.,12.4,2023-06-29,Active,,80000,1
EMP02387,Priya Mishra,Female,1983-08-16,43,Divorced,Indore,Madhya Pradesh,+918641517313,priya.mishra748@gmail.com,DEP009,Team Lead,M.Com,18.2,2015-02-11,On Notice Period,,35000,2
EMP02388,Ramesh Bansal,Other,1968-06-01,58,Divorced,Kolkata,West Bengal,+918265237566,ramesh.bansal977@hotmail.com,DEP006,Intern,MBA,1.2,2018-12-18,Active,,80000,5
EMP02389,Neha Sharma,Female,1983-06-19,43,Married,Jaipur,Rajasthan,+918282464610,neha.sharma546@gmail.com,DEP004,Manager,B.Sc,28.2,2023-04-08,Terminated,,100000,1
EMP02390,  Aadhya Ghosh  ,Female,1987-06-04,39,Divorced,Indore,Madhya Pradesh,+919687843756,aadhya.ghosh898@rediffmail.com,DEP009,Consultant,PhD,9.1,2021-09-16,Active,,130000,2
EMP02391,Arjun Kumar,Other,2001-12-08,25,Divorced,Chandigarh,Chandigarh,+918410713945,arjun.kumar237@outlook.com,DEP003,Deputy General Manager,M.Com,18.3,2016-04-12,Resigned,2017-04-08,80000,5
EMP02392,Gaurav Yadav,Male,1975-08-11,51,Married,Chennai,Tamil Nadu,+916614558254,gaurav.yadav597@gmail.com,DEP005,Senior Analyst,M.Com,29.9,2020-05-25,On Notice Period,,320000,4
EMP02393,Reyansh Sharma,Other,1993-05-02,33,Married,Chennai,Tamil Nadu,+91-269713,reyansh.sharma196@outlook.com,DEP003,Executive,B.Tech,17.7,2024-02-18,Active,,35000,5
EMP02394,Karan Iyer,Male,1969-06-18,57,Married,Delhi,Delhi,+916904142057,karan.iyer755@yahoo.com,DEP001,Team Lead,B.A.,18.5,2025-11-21,On Notice Period,,80000,2
EMP02395,Myra Chopra,Female,2004-02-21,22,Single,Nagpur,Maharashtra,+917140017266,myra.chopra187@outlook.com,DEP009,Executive,M.Com,10.3,2022-09-08,Active,,320000,3
EMP02396,Vikram Menon,Other,1977-04-28,49,Divorced,Nagpur,Maharashtra,+917975897944,vikram.menon216@hotmail.com,DEP008,Consultant,MBA,11.4,2018-12-04,Terminated,2023-05-27,60000,3
EMP02397,Meera Menon,Female,1966-08-19,60,Divorced,Surat,Gujarat,+918670402409,meera.menon112@yahoo.com,DEP006,Intern,M.Tech,1.1,2023-11-11,Terminated,,130000,4
EMP02398,Sneha Chaudhary,Female,1977-12-05,49,Divorced,Bengaluru,Karnataka,+916550053487,sneha.chaudhary636@yahoo.com,DEP010,Consultant,B.A.,29.8,2021-10-13,Active,,320000,1
EMP02399,Anjali Kapoor,Female,1968-04-14,58,Divorced,Coimbatore,Tamil Nadu,+917284036577,anjali.kapoor490@outlook.com,DEP003,Vice President,M.Sc,29.6,2023-08-13,Active,,25000,3
EMP02400,Aadhya Rao,Female,1969-07-10,57,Divorced,Nagpur,Maharashtra,+919119347761,aadhya.rao271@yahoo.com,DEP004,Senior Associate,PhD,8.9,2016-07-23,Active,,45000,4
EMP02401,Ishaan Bose,Male,2005-05-21,21,Divorced,Lucknow,Uttar Pradesh,+916039201652,ishaan.bose114@gmail.com,DEP008,Senior Analyst,M.Com,10.6,2015-05-22,Active,,45000,4
EMP02402,Aadhya Kumar,Other,2005-05-08,21,Single,Noida,Uttar Pradesh,+919207054581,aadhya.kumar722@gmail.com,DEP006,Executive,B.A.,21.5,2017-02-20,On Notice Period,,60000,5
EMP02403,Vivaan Malhotra,Male,1993-12-20,33,Single,Bengaluru,Karnataka,+916006836278,vivaan.malhotra426@outlook.com,DEP005,Assistant Manager,B.Com,20.8,2023-01-16,Active,,160000,3
EMP02404,Nikhil Agarwal,Male,1986-07-05,40,Single,Indore,Madhya Pradesh,+916380862724,nikhil.agarwal13@rediffmail.com,DEP012,Manager,M.Com,3.5,2020-04-02,Active,,130000,2
EMP02405,Divya Patel,Female,1976-08-07,50,Divorced,Noida,Uttar Pradesh,+917613999442,divya.patel112@hotmail.com,DEP009,Associate,Diploma,11.1,2022-05-18,On Notice Period,,80000,3
EMP02406,Myra Sharma,Female,1988-06-24,38,Married,Delhi,Delhi,+918242939871,myra.sharma736@rediffmail.com,DEP005,Intern,M.Tech,18.4,2026-06-18,Resigned,,60000,2
EMP02407,Arjun Desai,Male,1968-11-05,58,Single,Chennai,Tamil Nadu,+916747766068,arjun.desai96@hotmail.com,DEP007,Assistant Manager,B.Tech,12.3,2022-07-06,Active,,80000,2
EMP02408,Rahul Ghosh,Male,1968-05-04,58,Divorced,Delhi,Delhi,+919914455540,rahul.ghosh167@rediffmail.com,DEP002,Assistant Manager,B.Tech,23.0,2020-03-26,Active,,130000,3
EMP02409,KRISHNA PATEL,Other,1968-12-20,58,Divorced,Coimbatore,Tamil Nadu,+919112215454,krishna.patel13@outlook.com,DEP002,General Manager,M.Tech,24.1,2018-12-30,Active,,200000,3
EMP02410,Swati Rao,Female,1980-02-20,46,Single,Ahmedabad,Gujarat,+919528055781,swati.rao543@outlook.com,DEP011,Manager,B.Sc,1.3,2017-03-21,Active,,130000,5
EMP02411,Vikram Gupta,Other,2003-12-19,23,Married,Bengaluru,Karnataka,+918578185790,vikram.gupta661@gmail.com,DEP010,Team Lead,B.Tech,10.9,2018-04-27,Active,,160000,4
EMP02412,Ananya Nair,Female,2001-02-15,25,Single,Chandigarh,Chandigarh,+916439997599,ananya.nair448@yahoo.com,DEP010,Vice President,B.Sc,29.6,2024-03-26,Terminated,2025-07-24,60000,3
EMP02413,Rohan Sharma,Other,1988-06-13,38,Single,Jaipur,Rajasthan,+919609552497,rohan.sharma384@outlook.com,DEP001,Senior Analyst,M.Tech,24.6,2023-03-24,On Notice Period,,250000,5
EMP02414,Krishna Chopra,Male,1966-01-02,60,Divorced,Kolkata,West Bengal,+917285516700,krishna.chopra106@hotmail.com,DEP005,Senior Analyst,B.A.,20.0,2021-10-31,On Notice Period,,320000,3
EMP02415,Kavya Verma,Female,1982-10-02,44,Divorced,Bengaluru,Karnataka,+916999787798,kavya.verma854@hotmail.com,DEP008,Associate,M.Tech,7.4,2018-09-25,Active,,160000,4
EMP02416,SANJAY KUMAR,Other,1992-08-28,34,Married,Hyderabad,Telangana,1234565298,sanjay.kumar857@rediffmail.com,DEP006,Vice President,M.Tech,18.1,2023-01-20,Active,,100000,4
EMP02417,Ananya Menon,Other,1987-01-14,39,Divorced,Pune,Maharashtra,+917738720334,ananya.menonoutlook.com,DEP002,Associate,M.Com,22.8,2015-10-07,Terminated,2016-09-09,160000,2
EMP02418,Priya Yadav,Female,1996-05-20,30,Married,Chandigarh,Chandigarh,+916911044931,priya.yadav324@gmail.com,DEP004,Vice President,MBA,17.2,2016-05-27,On Notice Period,,250000,2
EMP02419,Ajay Patel,Other,1986-12-22,40,Married,Noida,Uttar Pradesh,+917319904078,ajay.patel352@rediffmail.com,DEP010,Assistant Manager,MBA,8.1,2024-11-23,Active,,45000,2
EMP02420,Aadhya Chopra,Female,1973-03-28,53,Single,Jaipur,Rajasthan,+916752352196,aadhya.chopra324@rediffmail.com,DEP012,Executive,M.Com,9.5,2026-02-20,Active,,100000,3
EMP02421,Saurabh Sharma,Male,1977-01-08,49,Divorced,Lucknow,Uttar Pradesh,+919951467284,saurabh.sharma497@outlook.com,DEP004,Vice President,M.Sc,11.2,2024-12-11,Resigned,,320000,
EMP02422,Saanvi Chopra,Female,1979-05-16,47,Married,Surat,Gujarat,1234564204,saanvi.chopra228@yahoo.com,DEP006,Senior Associate,B.Com,18.6,2022-01-28,Active,,45000,3
EMP02423,Sneha Iyer,Female,1983-11-26,43,Single,Bengaluru,Karnataka,+916133339286,sneha.iyer251@yahoo.com,DEP008,Manager,MBA,25.0,2019-03-10,Active,,25000,1
EMP02424,Ishaan Sharma,Male,1967-11-25,59,Married,Pune,Maharashtra,+918894109589,ishaan.sharma154@outlook.com,DEP002,Intern,M.Sc,5.8,2018-08-06,Active,,320000,3
EMP02425,Ajay Gupta,Male,1976-03-15,50,Married,Hyderabad,Telangana,+917812903800,ajay.gupta354@yahoo.com,DEP011,Senior Associate,Diploma,2.6,2020-10-06,Active,,320000,4
EMP02426,Myra Yadav,Female,2002-01-05,24,Married,Chandigarh,Chandigarh,+916815117429,myra.yadav966@outlook.com,DEP011,Senior Manager,B.Tech,2.9,2021-07-31,Active,,100000,1
EMP02427,Nikhil Sharma,Other,1972-10-05,54,Divorced,Delhi,Delhi,+916691127601,nikhil.sharma99@yahoo.com,DEP011,Assistant Manager,B.Com,11.0,2015-02-24,Active,,100000,1
EMP02428,SARIKA CHAUDHARY,Female,1994-11-06,32,Divorced,Surat,Gujarat,+917590984116,sarika.chaudhary980@rediffmail.com,DEP009,Senior Associate,B.Com,7.1,2016-06-05,Active,,35000,2
EMP02429,Naveen Ghosh,Male,2000-09-18,26,Married,Mumbai,Maharashtra,+917597846889,naveen.ghosh67@rediffmail.com,DEP007,Senior Analyst,B.A.,17.4,2019-02-17,Resigned,2019-12-26,250000,4
EMP02430,Ritu Pillai,Female,2005-09-16,21,Single,Noida,Uttar Pradesh,+918850609141,ritu.pillai572@outlook.com,DEP011,General Manager,M.Tech,0.1,2018-11-28,Active,,160000,3
EMP02431,Sanjay Kapoor,Male,2005-12-26,21,Single,Hyderabad,Telangana,+916376788686,sanjay.kapoor405@hotmail.com,DEP008,Manager,M.Tech,16.5,2017-12-03,Active,,320000,1
EMP02432,Suresh Nair,Male,1968-08-19,58,Divorced,Chandigarh,Chandigarh,+918691969660,suresh.nair191@outlook.com,DEP006,Vice President,B.Sc,6.3,2017-03-10,Resigned,2019-09-25,25000,2
EMP02433,Gaurav Singh,Other,1969-03-11,57,Married,Nagpur,Maharashtra,+917444953229,gaurav.singh783@hotmail.com,DEP005,Intern,B.Tech,15.4,2017-04-21,On Notice Period,,100000,3
EMP02434,Pooja Iyer,Other,2001-08-23,25,Married,Ahmedabad,Gujarat,63557,pooja.iyer97@hotmail.com,DEP012,Deputy General Manager,B.Sc,24.0,2018-07-19,On Notice Period,,250000,5
EMP02435,Diya Pillai,Female,1980-08-07,46,Married,Bengaluru,Karnataka,+917605358232,diya.pillai667@rediffmail.com,DEP007,Consultant,B.Tech,10.3,2021-05-13,Terminated,2021-10-08,250000,5
EMP02436,Nisha Mishra,Female,1976-04-02,50,Single,Jaipur,Rajasthan,+916334760529,nisha.mishra854@yahoo.com,DEP006,Senior Manager,B.A.,10.0,2025-12-26,Active,,60000,3
EMP02437,Sanjay Malhotra,Other,1990-06-23,36,Married,Delhi,Delhi,+919034110655,sanjay.malhotra548@hotmail.com,DEP008,Senior Associate,PhD,14.4,2015-10-21,Active,,45000,5
EMP02438,Sunita Malhotra,Other,1974-02-28,52,Single,Delhi,Delhi,+919521261517,sunita.malhotra604@rediffmail.com,DEP005,Intern,B.Tech,11.6,2018-07-31,Active,,320000,4
EMP02439,Rekha Joshi,Female,1999-02-18,27,Divorced,Ahmedabad,Gujarat,+916236650334,rekha.joshi507@gmail.com,DEP009,Associate,M.Tech,8.6,2023-12-15,Active,,160000,5
EMP02440,Deepak Singh,Other,1986-05-26,40,Divorced,Kolkata,West Bengal,+917211742626,deepak.singh496@outlook.com,DEP004,Associate,B.Sc,16.4,2016-11-29,Resigned,2020-08-11,130000,4
EMP02441,Sunita Menon,Other,2001-10-09,25,Divorced,Surat,Gujarat,+917223488413,sunita.menon450@gmail.com,DEP012,Assistant Manager,PhD,23.9,2023-05-11,Active,,60000,5
EMP02442,Kavita Singh,Other,2001-07-15,25,Married,Pune,Maharashtra,,kavita.singh106@outlook.com,DEP001,Associate,M.Sc,22.2,2021-05-31,Active,,320000,4
EMP02443,Sneha Desai,Other,1973-12-11,53,Married,Pune,Maharashtra,+918001729616,sneha.desai528@yahoo.com,DEP009,Manager,MBA,15.6,2020-05-22,Terminated,2026-01-20,80000,2
EMP02444,Isha Kapoor,Female,1990-03-07,36,Single,Nagpur,Maharashtra,+916173509971,isha.kapoor506@rediffmail.com,DEP010,Senior Analyst,PhD,24.9,2017-10-23,Active,,200000,
EMP02445,Pooja Bansal,Female,1972-09-15,54,Single,Nagpur,Maharashtra,1234567740,pooja.bansal487@gmail.com,DEP006,Associate,M.Sc,0.1,2018-06-03,Active,,25000,3
EMP02446,Sunita Yadav,Other,1997-05-07,29,Married,Hyderabad,Telangana,+916208540003,sunita.yadav537@gmail.com,DEP008,Analyst,PhD,14.5,2022-09-28,Active,,60000,4
EMP02447,Saurabh Bansal,Other,1980-07-10,46,Single,Ghaziabad,Uttar Pradesh,+916914145383,saurabh.bansal342@rediffmail.com,DEP001,Analyst,M.Com,29.6,2015-12-14,Active,,80000,4
EMP02448,Suresh Reddy,Other,2000-10-24,26,Divorced,Hyderabad,Telangana,+918577866473,suresh.reddy850@outlook.com,DEP001,Assistant Manager,M.Com,23.8,2020-03-06,Resigned,2022-05-24,130000,2
EMP02449,Nikhil Yadav,Male,1972-08-24,54,Divorced,Chennai,Tamil Nadu,+917289708627,nikhil.yadav839@yahoo.com,DEP012,Intern,B.A.,1.9,2016-06-24,Active,,60000,4
EMP02450,Kavya Mishra,Female,1984-11-26,42,Divorced,Chennai,Tamil Nadu,+919898534904,kavya.mishra336@rediffmail.com,DEP007,Senior Manager,M.Sc,8.5,2017-01-24,Active,,80000,3
EMP02451,Gaurav Nair,Other,1989-12-09,37,Married,Noida,Uttar Pradesh,+916940138533,gaurav.nair179@gmail.com,DEP007,Vice President,B.Com,28.3,2025-08-06,Active,,80000,4
EMP02452,Aditya Bose,Male,2001-04-18,25,Divorced,Noida,Uttar Pradesh,+917787499510,aditya.bose391@gmail.com,DEP012,Senior Analyst,M.Sc,7.0,2021-02-23,Active,,130000,2
